id,date,speaker,statement,label_fnn,word_count,text_length
9572,2014-07-10T05:00:00-04:00,Scott Walker,"""As Jim Doyleâs Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin"" and had laid off 800 workers.",real,1004,5943
11481,2015-10-25T18:19:39-04:00,Jennifer Granholm,"Says Marco Rubio opposes abortionÂ ""even in the case of rape and incest.""",real,991,5683
9010,2014-03-06T00:01:00-05:00,Michael Cerullo,"""Marijuana contains 50 to 70 percent more carcinogenic hydrocarbons than tobacco.""",fake,660,4117
15192,2018-03-28T09:00:00-04:00,Donald Trump,"""Last year we lost $500 billion on trade with China.""",fake,370,2148
16126,2018-10-30T14:37:33-04:00,John Culberson,"Says Texas Democrat Lizzie Pannill Fletcher contradicted herself onÂ herÂ health care position by saying ""we need universal health care.""",fake,685,3996
5728,2012-04-12T00:01:00-04:00,Mike Huckabee,President Obama's refusal to grant permits for offshore drilling is one reason gasoline prices are soaring.,fake,423,2527
11639,2015-12-01T17:54:04-05:00,Jeb Bush,"""It is already in the law that there is a requirement to screen (refugees) for religion.""",real,768,4613
7048,2012-11-01T07:00:00-04:00,Josh Mandel,"Says that Sherrod Brown is an ""Obama rubber stamp"" for ""supporting the job-killing cap and trade plan.""",fake,831,4946
10129,2014-10-24T00:01:00-04:00,Allan Fung,"""Governor Carcieri has not been campaigning with me.""",real,582,3401
4865,2011-12-01T06:00:00-05:00,Jim Jordan,"""President Obama's recent plan to cut $100 million of waste within his administration won't actually save money because he's going to spend it elsewhere.""",real,1020,5899
4281,2011-09-07T07:36:09-04:00,Ron Paul,"Rick Perry ""was the (campaign) chairman for Al Gore at one time, not too many years ago.""",real,478,2688
14921,2018-01-12T10:53:35-05:00,Gwen Graham,"""In Congress, @RonDeSantisFL was the DECIDING vote AGAINST our state's right to protect Florida waters from drilling.""",real,991,5998
16098,2018-10-26T10:55:46-04:00,Bloggers,"""President Donald Trump signed DEPLOYMENT ORDERS for the 82nd Airborne Division of the United States Army, instructing them to deploy from Ft. Bragg, NC, to the U.S. southern border at Mexico.""",fake,664,3821
17665,2019-12-18T18:28:18-05:00,Dale Kooyenga,"Says minimum markup law goes beyond gas, tobacco and alcohol to make ""many doorbuster deals and holiday shopping specials technically against the law.""",real,997,6049
17844,2020-01-29T14:09:12-05:00,Mike Pompeo,"When asked if heâs defended former U.S. ambassador to Ukraine Marie Yovanovitch, ""I've defended every single person on this team.""",fake,906,5435
13018,2016-09-06T17:08:38-04:00,Alex Castellanos,"""The Clinton Foundation gives less than 10Â (percent in direct aid). In 2013, they raised 140 million bucks, gave $9 million to people in direct aid.""",fake,465,2875
17518,2019-11-08T11:55:24-05:00,Facebook posts,"Says Thomas Jefferson said ""the government will one day be corrupt and filled with liars and the people will flock to the one who tells the truth.""",fake,413,2313
2461,2010-09-24T13:37:27-04:00,Nancy Pelosi,"Says John Boehner ""admits 'we are not going to be any different than weâve been' "" by returning to ""the same failed economic policies"" that ""wrecked our economy.""",fake,633,3724
12932,2016-08-17T18:37:07-04:00,Joe Biden,"Says military commanders have said that if Donald Trump were elected, ""they would not follow his orders.""",fake,985,5919
8618,2013-12-04T05:00:00-05:00,Robin Vos,"""The nine-day deer hunt contributes more than $1.3 billion in revenue to the state of Wisconsin.""",real,853,4979
1146,2009-08-28T15:01:29-04:00,Barbara  Boxer,"""It's costing every American who is insured $1,100 to pick up the cost of uncompensated care that goes on at the emergency room.""",fake,791,4570
10598,2015-03-09T12:30:00-04:00,Rick Perry,"""Thomas Paine wrote that âthe duty of a patriot is to protect his country from his government.â""",fake,667,3937
4272,2011-08-16T06:00:00-04:00,Lloyd  Doggett,"""Twenty-five states have lower unemployment than Texas"" which is ""tied with Mississippi for more minimum-wage jobs than anywhere in the United States.""",real,575,3458
2824,2010-11-17T10:28:45-05:00,Joyce Kaufman,"""Nobody has played clips over and over ...Â of President Obama (saying), 'If they bring a knife to the fight, we'll bring a gun.' """,real,1115,6113
15979,2018-10-08T16:47:06-04:00,Tammy Baldwin,"""2.4 million people in Wisconsin have pre-existing conditions"" and Leah Vukmir supports letting insurance companies ""deny coverage to people with pre-existing conditions.""",real,850,5317
743,2008-09-26T00:00:00-04:00,John McCain,"""He has asked for $932-million of earmark pork-barrel spending, nearly a million dollars for every day that heâs been in the United States Senate.""",real,464,2669
8975,2014-02-26T17:01:12-05:00,Ken Paxton,"Barry Smitherman ""doesnât have enough legal experience to apply for most of the jobs at the attorney generalâs office.""",real,757,4480
15221,2018-04-04T11:27:23-04:00,Donald Trump,"""Weâve started building the wall.""",fake,877,5288
16432,2019-02-01T11:25:23-05:00,Viral image,"""15 homeless people have already been found frozen to death in Chicago.""",fake,415,2365
10951,2015-06-16T16:10:22-04:00,Donald Trump,"The Islamic State ""just built a hotel in Syria.""",fake,357,1977
8660,2013-12-13T16:17:43-05:00,Generation Opportunity,"""Obamacare could force thousands of volunteer fire stations to cut service or close entirely!""",real,1156,6819
12681,2016-07-14T10:27:32-04:00,Snapchat,"""90% of rural women and 55% of all women are illiterate"" in Morocco.",fake,570,3411
9225,2014-04-23T05:00:00-04:00,Mary Burke,"""In Wisconsin, a woman only earns 80 cents for every $1 a man earns.""",real,549,3274
17812,2020-01-24T17:17:02-05:00,Facebook posts,"""Twitter is banned in Iran.""",real,328,1986
752,2008-09-29T00:00:00-04:00,Barack Obama,"John McCain ""has threatened extinction for North Korea and sung songs about bombing Iran.""",real,814,4548
9397,2014-06-02T17:29:16-04:00,John McCain,"The five Taliban detainees being released from Guantanamo in exchange for captured Army Sgt. Bowe Bergdahl ""are the hardest of the hard-core. These are the highest high-risk people.""",real,1159,7141
16304,2018-12-14T18:03:46-05:00,Carl Heastie,"""Under any objective measure, our static compensation has failed to keep pace with economic realities.""",real,920,5786
3099,2011-01-22T09:00:00-05:00,Jefferson Smith,A test last month at the MAX station at 162nd Avenue and East Burnside saw crime down 41 percent compared with December 2009,real,475,2739
2953,2010-12-13T18:14:27-05:00,Jim DeMint,"The Obama-GOP compromise ""raises taxes, it raises the death tax.""",fake,782,4412
6912,2012-10-13T00:00:00-04:00,Carl  Hosticka,"Says Julie Parrish ""voted to divert $160 million from public schools to private for-profit schools.""",fake,1009,6043
4346,2011-08-29T11:13:40-04:00,Scott Randolph,"Gov. Rick Scott ""is trying to get a waiver under the federal health care law that would deny consumers in Florida the right to the $60 million in rebates they have from their own HMOs.""",real,1570,9106
9616,2014-07-17T16:30:53-04:00,Roberto Alonzo,"""Latinos now make up the majority population in Texas.""",fake,374,2258
10929,2015-06-11T10:57:02-04:00,Brad Woodhouse,"The New York Times ""had to retract"" its story that Hillary Clintonâs email handling had broken certain laws.",fake,856,5103
4884,2011-12-02T12:20:56-05:00,Mitt Romney,"Newt Gingrichâs immigration plan offers ""a new doorway to amnesty.""",real,952,5408
7078,2012-11-09T14:30:00-05:00,Kirk Watson,"""Texasâ population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now.""",real,1014,6031
5540,2012-03-18T07:30:00-04:00,Chris Smith,"Says there have been ""well over"" 54 million abortions since 1973.",real,482,2992
8876,2014-02-05T15:04:28-05:00,Gretchen Carlson,"""The CBO now says the president's health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.""",fake,829,4922
15403,2018-05-21T09:49:34-04:00,Mo Brooks,"""Youâre going to have an increase in the amount of ice in Antarctica because of global warming.""",fake,1275,7491
12667,2016-07-12T10:33:00-04:00,Carlos Beruff,"""The folks in Washington"" are ""already forcing you to buy government health care.""",fake,664,4166
9355,2014-05-30T17:40:08-04:00,Texas Right to Life,"In Texas, ""a faceless hospital panel can deny life-sustaining care, giving you only 10 days to find another facility for your mother, dad, or young child, even if the patient is conscious.""",real,1504,8934
18128,2020-03-11T17:31:54-04:00,Bloggers,Says Jimmy Carter has endorsed Bernie Sanders.,fake,242,1427
7335,2013-02-04T06:00:00-05:00,Ted Cruz,Says the claim that 40 percent of guns are sold without background checks traces to information gathered before background checks were even required.,real,1159,6938
3538,2011-04-06T15:42:18-04:00,Nancy Pelosi,"Under a House Republican appropriations bill, ""6 million seniors are deprived of meals.""",real,675,4063
15442,2018-05-30T11:30:43-04:00,Florida House Majority Office,"It is a ""myth"" that ""per-student funding only rose by 47 cents this year.""",fake,915,5583
8206,2013-09-01T00:01:00-04:00,Steven Frias,"The R.I. Turnpike and Bridge Authority ""was supposed to exist only until the bonds used to build the Newport Bridge were paid off through tolls. Once the bonds were paid, the Newport Bridge was to be transferred to the State of Rhode Island and become toll-free.""",real,1006,5641
18049,2020-03-02T09:37:29-05:00,Cal Cunningham,"Says Sen. Thom Tillis voted to ""take away"" coverage for people with pre-existing conditions.",real,948,5914
4632,2011-10-18T23:15:30-04:00,Mitt Romney,"Between 2000 and 2010, the illegal immigrant population of Texas increased by 60 percent, while California and Florida had ""no increase.""",real,583,3586
11026,2015-07-06T00:00:00-04:00,Randy Forbes,"""The average age a child is trafficked into the commercial sex trade industry is between 11 and 14 years old.""",real,825,4825
9795,2014-08-20T12:11:32-04:00,Republican Party of Florida,"Obamacare ""prevents (Florida) from regulating insurance.""",fake,1037,6400
10609,2015-03-12T11:59:08-04:00,Scott Walker,"""I unsealed my records"" at Marquette University.",fake,942,5785
4480,2011-09-23T09:00:00-04:00,National Republican Senatorial Committee,Says U.S. Rep. Tammy Baldwin is backing President Barack Obamaâs plan to pass a $1.5 trillion tax increase.,fake,848,5012
12583,2016-06-26T17:33:07-04:00,David Miliband,"""The major immigration issue was about Poles, and Bulgarians, and Romanians,"" and that they werenât contributing economically. ""The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.""",real,590,3554
17901,2020-02-07T16:06:01-05:00,Michael Bloomberg,"North Carolina's Democratic primary is open to ""all registered voters, regardless of registration.""",fake,456,2815
7330,2013-02-06T09:00:00-05:00,Leon Young,"Wisconsin state lawmakers worked seven days in 2012 but got ""paid for a whole year.""",fake,790,4630
11372,2015-10-02T10:00:00-04:00,Jeb Bush,"""Since 2008, U.S. crude oil output has increased by over 80 percent, an increase of over 4 million barrels a day. That is the fastest increase in U.S. history.""",real,532,3114
4024,2011-06-29T06:00:00-04:00,Tim Ryan,"""For every dollar we invest in Head Start, we get $5 to $7 back into our economy.""",real,701,4193
14873,2017-12-24T14:58:51-05:00,Jason Smith,"""Check out the record of #jobs created by #TaxCuts 7.8 million new jobs after Bushâs 2003 tax cuts 12 million new jobs after Kennedy's 1964 tax cuts 14.8 MILLION new jobs after Ronald Reaganâs tax cuts in 1981.""",fake,764,4409
14241,2017-06-21T12:34:12-04:00,Joy Reid,"In the Georgia House district that hosted a special election on June 20, ""Trump won by 20+ points.""",fake,526,3159
13841,2017-03-10T11:14:46-05:00,Tom Price,"The Obama administration said ""they were going to be able to drive folks away from one of the most expensive areas for the provision of health care, and that is the emergency rooms. In fact, they did just the opposite.""",real,988,5778
2060,2010-07-15T17:23:11-04:00,Joe Biden,"""We went from losing 3 million jobs in the last six months of the Bush Administration,"" adding almost 600,000 private sector jobs in the first six months of the year.",real,331,1922
16452,2019-02-07T17:00:08-05:00,Patrick Morrisey,"Obamacare premiums ""have gone up 160 percent in West Virginia in 4 yrs.""",real,608,3699
